timestamp,attentionScore,attentionState,blinkScore,blinkConfidence,fatigueScore,fatigueConfidence,attentionDriftScore,attentionDriftTrend,bpm,ibiMean,ibiStd,blinkVariability,headScore,headConfidence,pitch,yaw,roll,headDirection,gazeScore,gazeConfidence,gazeDirection,finalAttentionScore,fusionConfidence
2026-06-16T18:03:59.383Z,75.25629904681927,High,84.78000816003005,95.37777777777778,13.177103302232585,1,86.82289669776742,Declining,20,4566.8421052631575,13106.350098516896,2.8698934179073534,93.32995951417004,70,0.9775569311931613,0.14465410136158097,0.9921713271961272,Forward,4.106133256995634,30.548157126647766,Rejected,75.25629904681927,65.30864496814185
2026-06-16T18:04:04.645Z,67.66300452265546,Medium,86.49915748881216,95.5,11.174316858169053,1,88.82568314183095,Declining,21,4395.466666666666,12796.717321858585,2.911344412847764,93.8400761936312,70,0.041270076621328755,0.6032456494126102,0.03158114800259848,Forward,4.039628642229333,50.72502593317107,Up,67.66300452265546,72.07500864439037
2026-06-16T18:04:09.544Z,64.64060349579611,Medium,86.75565919007336,95.62222222222222,11.017688179220109,1,88.9823118207799,Declining,23,4347.241935483871,12591.606100232118,2.8964585562755447,93.89753283893171,70,-1.6156874986572651,-1.8551449294995703,0.27933250024747164,Forward,3.9447690006491123,55.73222309647866,Up,64.64060349579611,73.78481510623362
2026-06-16T18:04:14.562Z,65.8662238608531,Medium,86.55106978365984,95.74444444444444,11.017688179220109,1,88.9823118207799,Stable,22,4347.241935483871,12591.606100232118,2.8964585562755447,93.95180703872958,70,-3.6900561919762036,-2.3908904942655274,-8.489920758549296,Forward,3.8614833824414663,53.62591077185907,Up,65.8662238608531,73.12345173876783
2026-06-16T18:04:19.548Z,65.05178535908583,Medium,86.5932690568522,95.86666666666667,11.017688179220109,1,88.9823118207799,Stable,19,4347.241935483871,12591.606100232118,2.8964585562755447,94.54823675625292,70,0.2537523596110187,0.06867042889380048,-0.053508883337102686,Forward,3.7773057728505064,55.19875026644536,Up,65.05178535908583,73.68847231103734
2026-06-16T18:04:24.520Z,65.71224145796404,Medium,86.63374591073058,95.9888888888889,11.017688179220109,1,88.9823118207799,Stable,19,4347.241935483871,12591.606100232118,2.8964585562755447,97.44863645567418,70,0.4250153040780775,0.9928476221287426,0.8388930824394738,Forward,3.35153513290748,55.2380868984873,Up,65.71224145796404,73.74232526245872
2026-06-16T18:04:29.565Z,65.5490641065016,Medium,86.32768596471658,96.01111111111112,11.258723617867705,1,88.7412763821323,Stable,18,4610.079365079365,12661.55908715474,2.7464948180857975,98.60684769775679,70,2.24503498887296,0.16457638151911758,0.2712225723961883,Forward,3.2712040014290813,55.757756439083316,Up,65.5490641065016,73.92295585006481
2026-06-16T18:04:34.541Z,72.14260545229517,High,86.22731531598494,96.03333333333333,11.258723617867705,1,88.7412763821323,Stable,16,4610.079365079365,12661.55908715474,2.7464948180857975,98.63029599535693,70,0.7249479448478264,0.03579418904048892,0.39369941199595015,Forward,2.9212598425196847,45.63750731553184,Up,72.14260545229517,70.55694688295506
2026-06-16T18:04:39.510Z,66.9372222106036,Medium,86.22578585848046,96.15555555555557,11.258723617867705,1,88.7412763821323,Stable,14,4610.079365079365,12661.55908715474,2.7464948180857975,98.65065751858205,70,0.05697954979380526,0.2733332116493934,0.08333868279152867,Forward,2.8648648648648645,53.40672439040875,Up,66.9372222106036,73.18742664865478
2026-06-16T18:04:44.429Z,78.77218746804324,High,86.34756891227485,96.17777777777778,11.258723617867705,1,88.7412763821323,Stable,14,4610.079365079365,12661.55908715474,2.7464948180857975,98.67191896454699,70,-0.1216860423291175,-0.837007790581374,0.4822421373787813,Forward,2.808478425435276,27.928659416702313,Up,78.77218746804324,64.70214573149336
